0.87024	3.04872	0.70418	0.73175	0.31399	1.46580	1.03893	0.00000	0.91254	0.00000	0.00000	0.87370	0.00000	1.89811	0.64820	0.89173	0.60357	0.00000	2.02715	0.00000	0.00000	-0.43564	0.00000	0.99496	-0.36826	-1.12975	2.49478	0.61278	-0.18081	1.92313	-1.16626	0.00000	-0.49271	0.00000	-0.79193	2.13323	0.58179	-0.95179	-2.47299	-0.19904	-1.91709	-0.05698	-0.47363	0.13182	1.15053	-2.59189	0.00000	-2.82334	-2.09449	-3.64589	-2.73253	0.32645	-1.75180	-1.78296	-1.81715	1.11421	1.40384	-1.19711	0.16913	1.02071	0.47247	-2.50696	-0.12458	-0.74338	0.69732	1.20021	-0.89577	0.04719	0.00000	1.59687	1.83138	0.00000	-0.09922	-0.25088	1.61242	0.02930	-0.51982	0.02842	-0.31734	0.14560	2.34634	0.60474	1.12736	4.78305	3.14195	0.00000	0.58997	-0.73413	0.00000	1.12592	1.05954	0.91470	0.00000	-0.99598	0.83955	1.70834	0.76574	0.64455	0.00000	19.90945
0.88499	0.81774	0.45857	0.70591	0.00000	-0.03013	2.03354	0.80619	0.84084	0.05721	1.02306	3.60380	0.97683	1.12149	0.00000	0.54559	-0.00364	-0.64385	1.88343	-0.20363	0.73413	1.24312	2.17601	-0.65366	1.49577	-0.51581	0.66244	-0.59751	-0.26662	-1.83168	-0.07650	-0.33030	0.69509	0.05347	-1.38392	-1.83193	-1.17150	-1.62376	-1.24097	-0.01311	0.93012	-0.73938	-2.90870	0.02069	-4.39594	-2.44284	0.00000	-1.64009	-0.88244	-1.42351	-6.03865	-0.80261	0.21224	-0.10909	-2.61773	-0.10995	-1.92930	-1.79174	-2.02386	-0.56071	-1.01997	-0.72839	-1.22641	-0.94343	0.28708	-0.87603	-0.30944	-0.12209	0.14537	0.00000	-0.69094	-0.39082	-0.09323	0.45663	0.87555	1.08618	0.77497	1.09206	0.97200	0.00000	0.59000	0.00000	0.53532	-0.05979	1.66572	0.90921	0.58719	2.61215	1.27502	0.00000	0.90806	1.35656	0.00000	0.98651	0.00000	0.00000	1.67653	0.51126	0.73115	12.11624
1.14778	1.03323	1.78001	1.35097	1.48706	-0.00136	0.82641	1.27454	2.73082	1.75173	0.40776	1.76629	0.19342	0.98449	1.37083	0.33986	-0.19169	1.28046	0.08733	0.77146	0.93898	1.64847	0.65661	-0.86209	-0.05928	1.46539	0.00000	2.41201	-0.01012	0.04539	0.73681	0.00000	0.70205	-1.11661	0.58837	1.90524	2.55032	0.36229	-2.51686	-2.53433	0.30098	0.48211	-1.76164	1.11069	-0.55768	-0.73557	-0.94486	-2.54108	-1.05384	-3.22137	-1.51789	-2.65960	-1.51787	-3.45744	-3.47773	1.29589	0.18848	-1.51387	1.16724	-1.58034	-0.80305	-1.89339	-1.44809	1.54653	-0.82711	-0.67197	-0.40277	0.15362	-0.17256	-0.37952	-0.54381	-1.08818	-0.41005	2.44084	1.54703	0.06313	-0.24733	1.89547	2.46405	0.02471	0.11250	1.42388	0.91592	1.76379	1.43681	0.72093	-0.22199	3.47949	-0.53204	1.90744	1.42724	0.08423	2.39752	0.87664	1.36457	0.94299	1.44046	0.96565	0.79779	25.60088
0.00000	3.25349	1.88207	0.25804	1.67777	1.01539	2.51545	0.00000	0.00000	1.56050	0.00000	1.53380	1.51063	2.25509	1.72489	-0.26389	1.23875	-0.88541	1.17160	2.08646	0.31254	-0.30295	-0.80527	0.89575	0.00000	2.03293	0.40178	0.83829	-0.90432	-1.01595	0.59145	-0.13096	-1.37001	0.44329	-0.49238	-1.85682	-2.68463	-0.70758	-0.86044	-1.04870	-1.79990	-0.34812	-0.77339	-1.75266	-4.67703	-1.19810	-1.28330	-4.06311	-3.64251	0.09254	0.50807	-1.42160	-0.52992	-3.50179	1.29455	1.82295	-1.14056	0.00000	-1.79743	-0.33879	-0.06211	-1.07810	0.57022	0.54490	-1.34407	-0.60410	-0.08136	-1.78292	0.15403	-0.23085	0.00000	-1.19114	-0.74731	-0.85667	-0.48355	0.21867	0.53809	0.62426	0.17810	0.89353	3.88431	1.12635	1.51046	1.57795	0.53361	0.46313	0.63808	0.79031	0.04503	0.37375	1.67634	0.60705	-0.57168	1.98750	0.00000	-0.80977	2.94461	-0.61728	2.50917	16.15126
0.78763	0.46372	1.80548	0.50808	0.00000	0.00000	1.50670	-0.23859	1.47053	-0.03658	0.53554	0.00000	0.65701	1.50841	1.23126	0.22080	1.31298	1.42526	0.00000	2.01005	0.24932	0.48920	2.17445	2.79980	0.86307	2.91611	0.04567	0.56489	2.29348	1.76193	-0.93237	-1.95559	2.78681	-0.54934	-0.12837	-2.13602	-0.65549	0.84552	0.16643	-0.62394	-0.10777	-2.57249	-1.96120	-2.10555	-2.06670	-2.72191	-2.50758	0.15856	-4.32308	-1.19359	0.14828	-2.63594	0.95381	-2.51635	-1.59508	-2.27958	-1.22848	0.30558	-4.36255	-1.42189	-3.01249	-0.64324	-1.96567	-1.39142	0.85085	-1.18588	-0.23284	-0.70998	0.13860	0.35330	-0.53307	0.91141	0.48505	-0.09103	0.86950	0.91389	0.87069	-0.91471	0.73428	0.86948	-1.29176	-0.13065	1.65354	0.00000	2.05249	-0.67934	0.03899	1.73045	0.16009	-1.70024	0.85802	0.19056	1.47143	0.00000	0.57187	0.65090	0.00000	0.61183	0.79699	17.67155
-0.56376	0.00000	-0.14681	0.93785	0.29681	0.00000	0.00000	-0.67215	1.15133	0.62592	1.16965	0.91033	1.06749	1.75047	0.17283	0.00000	-1.32184	-0.14704	2.08779	0.69924	0.64946	-0.36035	-0.73614	2.91572	0.11776	-1.12072	-0.07243	0.76818	-0.02659	-0.55610	1.06838	2.26425	-0.32429	-0.47025	-1.20221	0.22384	-1.11712	-2.61351	-1.43945	-2.14226	-1.92080	-2.08866	-2.75316	-4.52235	-1.90102	-2.25465	-0.86736	-2.07634	-2.36389	-2.06215	-1.61447	-1.10267	-0.94397	-1.54320	-1.82617	-0.85544	-3.87198	-1.70050	0.64531	-0.59079	-2.99887	0.00000	-1.21741	-1.34612	0.72287	-0.52437	0.36656	-0.40137	0.53173	2.20483	-1.76158	0.00000	1.00315	-0.77843	1.47615	2.13521	0.18372	1.29750	0.56764	0.79242	1.80854	0.12983	-0.94275	0.08210	1.14841	1.57718	0.43686	1.62355	0.82350	0.75223	2.59528	0.00000	1.66176	2.32483	1.68430	0.00000	1.11194	0.00000	-0.73187	11.04144
0.99858	0.00000	0.48079	1.85558	-0.29915	0.44401	0.75531	0.19069	0.67157	2.10305	0.98057	-0.32690	1.77835	-0.95205	1.62153	-0.98577	0.00000	0.00000	0.83480	0.11682	0.58104	0.29324	2.61551	-0.18414	-0.70844	0.25272	0.75855	0.57539	3.41794	-0.74305	0.31202	-1.16291	-0.14933	0.21654	-0.14635	-0.51722	-1.10272	-0.93617	-0.34674	1.49014	-1.03211	-1.72276	-3.09149	0.49990	1.47007	-0.07922	-1.51941	-1.81597	-1.66601	-5.09155	-2.59932	-0.08819	-3.50057	-4.64754	0.84792	-0.78655	-1.55662	-0.14522	-1.80656	0.95560	0.16966	-0.31170	-3.65588	-0.92717	0.09537	-0.29553	0.96657	-1.23910	0.51303	0.02721	-1.29139	0.68359	-0.95381	1.20286	0.26127	0.29429	0.26977	0.53142	-0.01986	1.48390	1.49268	0.86897	2.30652	1.09972	1.74722	-0.61391	0.55035	1.81609	0.00000	1.48376	-0.62066	0.60814	0.32577	0.79832	1.42471	3.16086	-0.96402	-0.09888	0.00000	23.41791
0.42385	0.97936	0.83847	0.77574	2.32047	-0.12587	1.46357	0.98988	1.66829	2.17051	-0.96938	2.25551	0.00000	1.84658	1.33042	0.88908	2.03459	0.95277	1.93492	0.85068	0.80589	1.00404	1.16007	-0.71149	0.70603	0.64644	0.60629	-0.87136	0.61433	-1.43012	1.11323	-2.37843	-0.25171	-0.22840	-0.15608	-1.62974	0.17223	0.59930	-2.27852	-0.38318	-0.42225	-1.57159	-0.68394	-0.20247	-2.77393	-3.48818	1.32131	-2.77886	-0.89947	-0.73922	-0.56083	-1.12955	-1.98239	-2.07570	-1.04337	-2.28625	-1.12072	0.00000	-1.84022	-2.05382	-3.58911	-0.81162	-0.73341	-0.70245	-0.34652	0.50019	0.58471	1.67612	0.11124	-1.68765	0.62405	-0.73158	1.73516	0.71366	1.92378	-0.25235	0.64369	0.72394	-0.43603	2.51629	0.82065	2.04664	1.15387	-0.78272	0.00446	0.42769	2.20956	0.92266	1.82144	1.62130	-0.24939	0.10127	-0.16363	0.23598	1.66253	0.00000	1.16794	0.65684	1.08618	16.96764
0.99921	0.60836	1.81668	1.54314	2.71355	0.46740	1.85553	1.43442	1.61277	1.38448	1.11489	1.64335	0.62083	1.15011	-0.03336	2.18275	1.71331	0.06119	0.57626	-1.35174	2.56302	0.11634	0.56691	2.02429	1.47031	-0.30669	2.04863	0.93233	0.97170	-0.12283	0.42867	-1.10778	1.97824	-0.73597	0.01291	-0.39231	-0.21868	-1.60897	-1.85544	-0.23939	0.52985	-1.52037	-0.55835	-0.86416	-0.76570	0.09880	-1.20882	-0.68784	-4.59237	-1.21039	-0.44596	-4.15676	-0.40448	-1.88794	0.09428	-1.44794	-0.31435	-0.77942	1.04118	-0.33146	-2.87311	-0.29561	-0.34674	-0.52400	-1.28678	0.67467	-0.05612	-0.27427	1.22730	-0.78111	-0.92096	0.21213	-0.62171	1.60210	2.00783	-1.30598	-0.20174	2.80405	2.32068	1.93371	0.00000	0.49819	2.87708	1.31333	2.36744	0.04506	0.80113	1.86713	-0.95120	2.70401	0.84573	2.28147	-0.74840	2.81142	1.32452	1.60705	-0.14165	1.05104	-0.62307	5.53359
0.72593	1.39918	0.21872	1.75241	0.80235	0.79035	3.36298	1.59594	0.00000	0.00000	1.18181	4.70514	0.97968	0.00000	0.84397	1.72871	0.87546	1.87027	1.51979	0.61309	0.68211	0.91895	0.53072	1.51846	1.58952	-2.27543	1.84513	-0.16964	-0.59213	0.00000	0.08031	-0.52513	1.01434	-0.34723	0.58523	0.54727	-0.95065	-0.21888	-1.67475	-1.37920	-2.26752	-1.78683	-0.03295	-2.18105	-1.65113	0.07237	-5.45149	-2.92439	-2.23760	-1.94001	-4.11383	-3.12239	-0.88226	-1.25785	-2.70763	-1.75852	0.14302	-0.24484	-0.93084	-1.82240	-0.82753	1.45330	-0.76370	-2.51810	-2.17024	-0.51030	-0.26327	0.68635	-0.62041	-0.91949	0.70387	-0.05671	1.14878	0.91806	-0.24927	-0.96966	-0.21258	0.72519	0.64063	0.01122	2.60205	0.65699	0.61905	-0.02932	1.26987	0.82951	2.76519	0.96129	-0.73436	0.03733	0.91781	-1.47628	0.00000	-1.01378	0.19127	-0.81499	0.99965	0.39901	-0.62615	13.77201
